index,voted
5438,0.8228
5439,0.7297
5440,0.6927
5441,0.816
5442,0.6654
5443,0.6595
5444,0.5979
5445,0.682
5446,0.8583
5447,0.5317
5448,0.6809
5449,0.5734
5450,0.5587
5451,0.5577
5452,0.7001
5453,0.62
5454,0.6987
5455,0.6602
5456,0.7753
5457,0.7938
5458,0.954
5459,0.6978
5460,0.6676
5461,0.5646
5462,0.9514
5463,0.7398
5464,0.6303
5465,0.7272
5466,0.7064
5467,0.6437
5468,0.7293
5469,0.9612
5470,0.7259
5471,0.7141
5472,0.7394
5473,0.6003
5474,0.699
5475,0.6691
5476,0.6534
5477,0.8859
5478,0.519
5479,0.6507
5480,0.7373
5481,0.6088
5482,0.7533
5483,0.5063
5484,0.5755
5485,0.6476
5486,0.6218
5487,0.8133
5488,0.6791
5489,0.9412
5490,0.5109
5491,0.591
5492,0.5693
5493,0.6711
5494,0.9526
5495,0.6969
5496,0.8536
5497,0.5411
5498,0.5516
5499,0.5384
5500,0.5428
5501,0.5038
5502,0.6354
5503,0.8279
5504,0.8074
5505,0.7539
5506,0.5245
5507,0.5323
5508,0.8231
5509,0.9478
5510,0.7011
5511,0.5911
5512,0.6204
5513,0.7363
5514,0.7099
5515,0.7175
5516,0.6346
5517,0.7295
5518,0.6417
5519,0.6657
5520,0.6383
5521,0.6563
5522,0.6286
5523,0.6077
5524,0.7825
5525,0.9558
5526,0.6327
5527,0.6712
5528,0.96
5529,0.9612
5530,0.5982
5531,0.6508
5532,0.5021
5533,0.6185
5534,0.6361
5535,0.6621
5536,0.6975
5537,0.5083
5538,0.6489
5539,0.5547
5540,0.7504
5541,0.6071
5542,0.6564
5543,0.7732
5544,0.6807
5545,0.7737
5546,0.9724
5547,0.6179
5548,0.5568
5549,0.7406
5550,0.6743
5551,0.5608
5552,0.6635
5553,0.5494
5554,0.7173
5555,0.5747
5556,0.8902
5557,0.7762
5558,0.6693
5559,0.895
5560,0.7702
5561,0.9648
5562,0.517
5563,0.5227
5564,0.8748
5565,0.9551
5566,0.707
5567,0.7038
5568,0.5986
5569,0.5093
5570,0.53
5571,0.6184
5572,0.8173
5573,0.732
5574,0.7993
5575,0.7059
5576,0.601
5577,0.7949
5578,0.6115
5579,0.6667
5580,0.6081
5581,0.5262
5582,0.5219
5583,0.8053
5584,0.5464
5585,0.5243
5586,0.7835
5587,0.6046
5588,0.5441
5589,0.6579
5590,0.8597
5591,0.6624
5592,0.5518
5593,0.665
5594,0.777
5595,0.5148
5596,0.7788
5597,0.8667
5598,0.6545
5599,0.7043
5600,0.5629
5601,0.6665
5602,0.9392
5603,0.5945
5604,0.5051
5605,0.6622
5606,0.9501
5607,0.5232
5608,0.5164
5609,0.5213
5610,0.5704
5611,0.7356
5612,0.9409
5613,0.6704
5614,0.7369
5615,0.6412
5616,0.6208
5617,0.5522
5618,0.7928
5619,0.6418
5620,0.724
5621,0.6906
5622,0.8261
5623,0.6796
5624,0.9428
5625,0.5162
5626,0.7706
5627,0.7437
5628,0.5575
5629,0.7383
5630,0.6325
5631,0.962
5632,0.5299
5633,0.6122
5634,0.9545
5635,0.754
5636,0.5158
5637,0.9527
5638,0.6022
5639,0.8317
5640,0.9591
5641,0.6058
5642,0.548
5643,0.7015
5644,0.7075
5645,0.6535
5646,0.8537
5647,0.6689
5648,0.5495
5649,0.9393
5650,0.7907
5651,0.7433
5652,0.671
5653,0.952
5654,0.6937
5655,0.6737
5656,0.5591
5657,0.557
5658,0.96
5659,0.6106
5660,0.8291
5661,0.5114
5662,0.5418
5663,0.7434
5664,0.628
5665,0.6302
5666,0.8097
5667,0.578
5668,0.6989
5669,0.938
5670,0.6789
5671,0.5505
5672,0.5045
5673,0.7662
5674,0.7634
5675,0.7536
5676,0.6711
5677,0.6156
5678,0.9589
5679,0.5231
5680,0.7991
5681,0.5578
5682,0.6621
5683,0.5495
5684,0.7151
5685,0.8434
5686,0.9526
5687,0.6082
5688,0.7254
5689,0.6705
5690,0.6393
5691,0.6318
5692,0.6505
5693,0.5591
5694,0.5364
5695,0.5122
5696,0.7573
5697,0.7591
5698,0.6653
5699,0.5547
5700,0.5317
5701,0.7834
5702,0.7319
5703,0.9865
5704,0.5655
5705,0.798
5706,0.6395
5707,0.6415
5708,0.6751
5709,0.523
5710,0.7531
5711,0.6111
5712,0.697
5713,0.5021
5714,0.6906
5715,0.8512
5716,0.6546
5717,0.6978
5718,0.6554
5719,0.7449
5720,0.9534
5721,0.5997
5722,0.5076
5723,0.6931
5724,0.8317
5725,0.7398
5726,0.7521
5727,0.8214
5728,0.64
5729,0.6813
5730,0.5533
5731,0.5619
5732,0.7922
5733,0.5475
5734,0.6555
5735,0.6467
5736,0.6831
5737,0.6682
5738,0.568
5739,0.7857
5740,0.9331
5741,0.7611
5742,0.6827
5743,0.7426
5744,0.5814
5745,0.5852
5746,0.7648
5747,0.5773
5748,0.6759
5749,0.9403
5750,0.6839
5751,0.9395
5752,0.5709
5753,0.7452
5754,0.5145
5755,0.587
5756,0.7499
5757,0.7472
5758,0.6425
5759,0.6672
5760,0.6647
5761,0.6999
5762,0.795
5763,0.6066
5764,0.7736
5765,0.6214
5766,0.7066
5767,0.7768
5768,0.901
5769,0.5871
5770,0.7692
5771,0.7769
5772,0.7113
5773,0.9489
5774,0.6519
5775,0.6207
5776,0.6902
5777,0.8432
5778,0.7428
5779,0.6081
5780,0.8652
5781,0.9541
5782,0.7456
5783,0.5336
5784,0.6356
5785,0.5258
5786,0.9573
5787,0.6033
5788,0.823
5789,0.551
5790,0.6181
5791,0.7463
5792,0.5975
5793,0.8389
5794,0.9551
5795,0.7124
5796,0.6218
5797,0.6711
5798,0.6892
5799,0.7724
5800,0.8197
5801,0.9553
5802,0.5872
5803,0.6428
5804,0.5509
5805,0.6423
5806,0.6409
5807,0.523
5808,0.7016
5809,0.7239
5810,0.6617
5811,0.894
5812,0.5747
5813,0.8252
5814,0.6462
5815,0.6097
5816,0.7771
5817,0.513
5818,0.5142
5819,0.8173
5820,0.7113
5821,0.5753
5822,0.6945
5823,0.7128
5824,0.6464
5825,0.7258
5826,0.6313
5827,0.6636
5828,0.8439
5829,0.7344
5830,0.6755
5831,0.6716
5832,0.6422
5833,0.7189
5834,0.5985
5835,0.5883
5836,0.629
5837,0.8996
5838,0.5882
5839,0.5444
5840,0.836
5841,0.5673
5842,0.7335
5843,0.5431
5844,0.5832
5845,0.9401
5846,0.7349
5847,0.6321
5848,0.8377
5849,0.9503
5850,0.5974
5851,0.9353
5852,0.9335
5853,0.5528
5854,0.5277
5855,0.8188
5856,0.6736
5857,0.6249
5858,0.8596
5859,0.5101
5860,0.6487
5861,0.7454
5862,0.5334
5863,0.6712
5864,0.7499
5865,0.7241
5866,0.6169
5867,0.5008
5868,0.533
5869,0.5561
5870,0.5506
5871,0.7425
5872,0.5874
5873,0.9056
5874,0.623
5875,0.7097
5876,0.6443
5877,0.7446
5878,0.7217
5879,0.7623
5880,0.7731
5881,0.5818
5882,0.5639
5883,0.7472
5884,0.7159
5885,0.6557
5886,0.7541
5887,0.8136
5888,0.8881
5889,0.5118
5890,0.67
5891,0.5167
5892,0.7234
5893,0.7469
5894,0.5316
5895,0.5026
5896,0.6888
5897,0.9548
5898,0.7268
5899,0.6935
5900,0.5395
5901,0.5398
5902,0.6238
5903,0.9279
5904,0.5634
5905,0.5351
5906,0.5125
5907,0.6973
5908,0.5315
5909,0.712
5910,0.962
5911,0.6168
5912,0.9548
5913,0.5042
5914,0.5092
5915,0.6831
5916,0.6004
5917,0.5755
5918,0.7251
5919,0.756
5920,0.709
5921,0.6052
5922,0.7513
5923,0.6867
5924,0.5051
5925,0.5902
5926,0.5896
5927,0.7889
5928,0.6368
5929,0.6176
5930,0.7672
5931,0.8139
5932,0.6382
5933,0.5874
5934,0.8127
5935,0.8406
5936,0.6144
5937,0.7172
5938,0.7768
5939,0.7725
5940,0.6183
5941,0.7354
5942,0.6668
5943,0.8898
5944,0.6544
5945,0.7323
5946,0.5632
5947,0.6812
5948,0.958
5949,0.6342
5950,0.9676
5951,0.7218
5952,0.5555
5953,0.5748
5954,0.725
5955,0.7556
5956,0.9501
5957,0.9514
5958,0.6529
5959,0.9689
5960,0.6614
5961,0.6172
5962,0.5974
5963,0.6718
5964,0.6007
5965,0.7703
5966,0.5089
5967,0.6857
5968,0.9711
5969,0.6523
5970,0.5693
5971,0.5479
5972,0.5808
5973,0.7463
5974,0.7174
5975,0.7892
5976,0.6594
5977,0.5069
5978,0.678
5979,0.5151
5980,0.5508
5981,0.5843
5982,0.5865
5983,0.7143
5984,0.6815
5985,0.8417
5986,0.7433
5987,0.7
5988,0.5017
5989,0.5727
5990,0.6071
5991,0.5616
5992,0.638
5993,0.7075
5994,0.8998
5995,0.9349
5996,0.9694
5997,0.828
5998,0.7438
5999,0.6959
6000,0.7516
6001,0.5702
6002,0.5766
6003,0.7852
6004,0.6122
6005,0.9556
6006,0.6258
6007,0.508
6008,0.692
6009,0.9656
6010,0.6874
6011,0.8878
6012,0.8498
6013,0.5987
6014,0.6656
6015,0.6113
6016,0.6933
6017,0.6677
6018,0.9682
6019,0.5052
6020,0.9575
6021,0.8382
6022,0.6931
6023,0.6486
6024,0.7543
6025,0.6192
6026,0.5156
6027,0.9664
6028,0.5365
6029,0.9724
6030,0.857
6031,0.5195
6032,0.8206
6033,0.5203
6034,0.5201
6035,0.5939
6036,0.9763
6037,0.7068
6038,0.8015
6039,0.8466
6040,0.832
6041,0.9604
6042,0.5589
6043,0.7036
6044,0.8236
6045,0.5812
6046,0.5625
6047,0.5236
6048,0.5716
6049,0.698
6050,0.9639
6051,0.7634
6052,0.811
6053,0.9475
6054,0.6024
6055,0.7444
6056,0.5459
6057,0.6838
6058,0.7645
6059,0.9164
6060,0.6992
6061,0.6858
6062,0.5156
6063,0.5006
6064,0.8014
6065,0.659
6066,0.5902
6067,0.5877
6068,0.9634
6069,0.7372
6070,0.9685
6071,0.6215
6072,0.7793
6073,0.8451
6074,0.7772
6075,0.5933
6076,0.5437
6077,0.7819
6078,0.5479
6079,0.7073
6080,0.7309
6081,0.6578
6082,0.8199
6083,0.656
6084,0.556
6085,0.6553
6086,0.8022
6087,0.9665
6088,0.5867
6089,0.8832
6090,0.7706
6091,0.6947
6092,0.7701
6093,0.5825
6094,0.7821
6095,0.9571
6096,0.658
6097,0.897
6098,0.6216
6099,0.6428
6100,0.9625
6101,0.6472
6102,0.5579
6103,0.7619
6104,0.5718
6105,0.8035
6106,0.6523
6107,0.5
6108,0.6794
6109,0.7524
6110,0.9539
6111,0.6558
6112,0.5574
6113,0.6204
6114,0.9558
6115,0.8044
6116,0.9415
6117,0.6579
6118,0.8472
6119,0.511
6120,0.6408
6121,0.8294
6122,0.5693
6123,0.7968
6124,0.6917
6125,0.5098
6126,0.5063
6127,0.5637
6128,0.5484
6129,0.6659
6130,0.6204
6131,0.9193
6132,0.5864
6133,0.5122
6134,0.8527
6135,0.5323
6136,0.5022
6137,0.5316
6138,0.6525
6139,0.6433
6140,0.587
6141,0.543
6142,0.9771
6143,0.597
6144,0.5159
6145,0.6728
6146,0.526
6147,0.6971
6148,0.5913
6149,0.6384
6150,0.5037
6151,0.8077
6152,0.637
6153,0.7737
6154,0.5714
6155,0.7763
6156,0.6814
6157,0.8434
6158,0.9519
6159,0.7011
6160,0.7752
6161,0.5077
6162,0.5729
6163,0.6136
6164,0.6561
6165,0.5276
6166,0.6043
6167,0.6954
6168,0.5741
6169,0.7385
6170,0.5671
6171,0.534
6172,0.727
6173,0.5299
6174,0.8865
6175,0.889
6176,0.5078
6177,0.7643
6178,0.6109
6179,0.752
6180,0.6102
6181,0.8054
6182,0.9543
6183,0.6993
6184,0.7304
6185,0.6006
6186,0.6996
6187,0.5687
6188,0.6028
6189,0.6424
6190,0.7723
6191,0.7113
6192,0.8377
6193,0.7931
6194,0.6399
6195,0.5949
6196,0.5659
6197,0.64
6198,0.8365
6199,0.8201
6200,0.9769
6201,0.702
6202,0.9573
6203,0.9476
6204,0.6801
6205,0.5671
6206,0.5955
6207,0.9521
6208,0.8154
6209,0.8725
6210,0.639
6211,0.6605
6212,0.6184
6213,0.5032
6214,0.6243
6215,0.6122
6216,0.6339
6217,0.5539
6218,0.5755
6219,0.5622
6220,0.728
6221,0.5128
6222,0.5372
6223,0.8532
6224,0.7938
6225,0.8038
6226,0.7609
6227,0.5579
6228,0.957
6229,0.5792
6230,0.8224
6231,0.7345
6232,0.6965
6233,0.6486
6234,0.7744
6235,0.6362
6236,0.5872
6237,0.8331
6238,0.6709
6239,0.6031
6240,0.641
6241,0.8783
6242,0.5136
6243,0.5909
6244,0.7517
6245,0.6558
6246,0.7854
6247,0.5562
6248,0.6602
6249,0.5327
6250,0.9657
6251,0.6909
6252,0.6562
6253,0.5073
6254,0.9569
6255,0.7055
6256,0.7448
6257,0.6393
6258,0.6306
6259,0.8158
6260,0.6676
6261,0.9331
6262,0.6799
6263,0.746
6264,0.5603
6265,0.5053
6266,0.5838
6267,0.6798
6268,0.7215
6269,0.6851
6270,0.7453
6271,0.7649
6272,0.5204
6273,0.6116
6274,0.5421
6275,0.9388
6276,0.5667
6277,0.955
6278,0.5708
6279,0.6558
6280,0.7141
6281,0.6255
6282,0.5712
6283,0.753
6284,0.6882
6285,0.7049
6286,0.6472
6287,0.6909
6288,0.5593
6289,0.5408
6290,0.9481
6291,0.8379
6292,0.8428
6293,0.6388
6294,0.6247
6295,0.5763
6296,0.9529
6297,0.6117
6298,0.772
6299,0.6509
6300,0.5161
6301,0.894
6302,0.5661
6303,0.7942
6304,0.5202
6305,0.7449
6306,0.6025
6307,0.6967
6308,0.723
6309,0.6006
6310,0.7983
6311,0.9496
6312,0.7332
6313,0.8294
6314,0.656
6315,0.73
6316,0.8656
6317,0.7811
6318,0.7458
6319,0.6679
6320,0.757
6321,0.6214
6322,0.7281
6323,0.6554
6324,0.6098
6325,0.5566
6326,0.5148
6327,0.582
6328,0.5016
6329,0.5153
6330,0.5466
6331,0.7164
6332,0.8713
6333,0.8061
6334,0.6603
6335,0.9567
6336,0.7144
6337,0.5412
6338,0.6886
6339,0.5892
6340,0.7366
6341,0.7114
6342,0.6745
6343,0.5705
6344,0.9397
6345,0.9465
6346,0.6832
6347,0.5437
6348,0.5225
6349,0.8064
6350,0.6422
6351,0.7272
6352,0.9489
6353,0.7235
6354,0.6057
6355,0.7028
6356,0.5256
6357,0.5385
6358,0.5752
6359,0.5113
6360,0.5418
6361,0.6063
6362,0.842
6363,0.6548
6364,0.6807
6365,0.5261
6366,0.5185
6367,0.6691
6368,0.7497
6369,0.7137
6370,0.6477
6371,0.8834
6372,0.6973
6373,0.7241
6374,0.6554
6375,0.8314
6376,0.692
6377,0.5145
6378,0.87
6379,0.959
6380,0.6143
6381,0.5624
6382,0.9466
6383,0.5567
6384,0.6997
6385,0.6398
6386,0.7392
6387,0.742
6388,0.57
6389,0.6812
6390,0.5137
6391,0.6835
6392,0.7316
6393,0.6637
6394,0.6631
6395,0.5488
6396,0.5646
6397,0.7155
6398,0.9093
6399,0.784
6400,0.7394
6401,0.5487
6402,0.962
6403,0.7076
6404,0.832
6405,0.6595
6406,0.5455
6407,0.7815
6408,0.6374
6409,0.8779
6410,0.5422
6411,0.7209
6412,0.6149
6413,0.5462
6414,0.6192
6415,0.9603
6416,0.9731
6417,0.6847
6418,0.6965
6419,0.6613
6420,0.5317
6421,0.6611
6422,0.5215
6423,0.5248
6424,0.6961
6425,0.6427
6426,0.5661
6427,0.5399
6428,0.9579
6429,0.959
6430,0.5573
6431,0.556
6432,0.9396
6433,0.7221
6434,0.7945
6435,0.6668
6436,0.5386
6437,0.6269
6438,0.5913
6439,0.8535
6440,0.6743
6441,0.7669
6442,0.9692
6443,0.5322
6444,0.7856
6445,0.7261
6446,0.6217
6447,0.7187
6448,0.7977
6449,0.8277
6450,0.7419
6451,0.6373
6452,0.9739
6453,0.7029
6454,0.5927
6455,0.7277
6456,0.6407
6457,0.9444
6458,0.5016
6459,0.6205
6460,0.5813
6461,0.6097
6462,0.7622
6463,0.6602
6464,0.5201
6465,0.9447
6466,0.7533
6467,0.7233
6468,0.7172
6469,0.5018
6470,0.508
6471,0.8813
6472,0.5718
6473,0.7303
6474,0.5655
6475,0.6793
6476,0.9611
6477,0.7278
6478,0.8282
6479,0.7176
6480,0.5656
6481,0.7186
6482,0.9625
6483,0.943
6484,0.5137
6485,0.8316
6486,0.806
6487,0.9558
6488,0.5455
6489,0.7437
6490,0.7289
6491,0.827
6492,0.9591
6493,0.5502
6494,0.7227
6495,0.8276
6496,0.6634
6497,0.5438
6498,0.9521
6499,0.6216
6500,0.5126
6501,0.9477
6502,0.6201
6503,0.6212
6504,0.549
6505,0.9558
6506,0.9362
6507,0.652
6508,0.6557
6509,0.5076
6510,0.7378
6511,0.6435
6512,0.5456
6513,0.644
6514,0.523
6515,0.7211
6516,0.9586
6517,0.7331
6518,0.5587
6519,0.7272
6520,0.6617
6521,0.6465
6522,0.5941
6523,0.5433
6524,0.5847
6525,0.513
6526,0.7652
6527,0.5075
6528,0.6599
6529,0.6071
6530,0.7998
6531,0.6807
6532,0.6017
6533,0.6969
6534,0.677
6535,0.5795
6536,0.6742
6537,0.8683
6538,0.6652
6539,0.7876
6540,0.967
6541,0.6479
6542,0.8109
6543,0.5644
6544,0.5649
6545,0.5866
6546,0.5751
6547,0.7618
6548,0.7881
6549,0.646
6550,0.6855
6551,0.5624
6552,0.7444
6553,0.6403
6554,0.6488
6555,0.7033
6556,0.6825
6557,0.9386
6558,0.6131
6559,0.5201
6560,0.794
6561,0.6283
6562,0.9597
6563,0.5717
6564,0.6689
6565,0.5516
6566,0.7289
6567,0.959
6568,0.6727
6569,0.9429
6570,0.6197
6571,0.8234
6572,0.661
6573,0.8823
6574,0.601
6575,0.7435
6576,0.6835
6577,0.6909
6578,0.6361
6579,0.6084
6580,0.5902
6581,0.9452
6582,0.7328
6583,0.9493
6584,0.5077
6585,0.6219
6586,0.7127
6587,0.8555
6588,0.9511
6589,0.6908
6590,0.7419
6591,0.5744
6592,0.9817
6593,0.5219
6594,0.6108
6595,0.9559
6596,0.5666
6597,0.5944
6598,0.6317
6599,0.9376
6600,0.9757
6601,0.7441
6602,0.5549
6603,0.7309
6604,0.8545
6605,0.6322
6606,0.6851
6607,0.8007
6608,0.7501
6609,0.6467
6610,0.6547
6611,0.6676
6612,0.8616
6613,0.7242
6614,0.6204
6615,0.5395
6616,0.5017
6617,0.743
6618,0.7603
6619,0.9531
6620,0.7421
6621,0.6056
6622,0.8024
6623,0.9575
6624,0.7079
6625,0.586
6626,0.7084
6627,0.7924
6628,0.562
6629,0.8817
6630,0.9717
6631,0.7593
6632,0.6085
6633,0.7389
6634,0.6224
6635,0.6221
6636,0.8015
6637,0.5275
6638,0.6472
6639,0.8432
6640,0.5699
6641,0.5062
6642,0.7945
6643,0.6253
6644,0.7048
6645,0.5776
6646,0.5352
6647,0.6076
6648,0.947
6649,0.7138
6650,0.5944
6651,0.5874
6652,0.6453
6653,0.5008
6654,0.87
6655,0.6153
6656,0.8627
6657,0.7716
6658,0.7129
6659,0.5326
6660,0.8139
6661,0.5312
6662,0.7791
6663,0.7689
6664,0.7516
6665,0.5345
6666,0.5326
6667,0.731
6668,0.9784
6669,0.6123
6670,0.6081
6671,0.5252
6672,0.7649
6673,0.6386
6674,0.9592
6675,0.5599
6676,0.6392
6677,0.9739
6678,0.6105
6679,0.6949
6680,0.6819
6681,0.7619
6682,0.6929
6683,0.8799
6684,0.5244
6685,0.6132
6686,0.5629
6687,0.8274
6688,0.6538
6689,0.5445
6690,0.6371
6691,0.5178
6692,0.6842
6693,0.6571
6694,0.8063
6695,0.6622
6696,0.8087
6697,0.9506
6698,0.784
6699,0.6187
6700,0.9422
6701,0.739
6702,0.6563
6703,0.6546
6704,0.5923
6705,0.9567
6706,0.7764
6707,0.6665
6708,0.5146
6709,0.9444
6710,0.6273
6711,0.5958
6712,0.6421
6713,0.6721
6714,0.6493
6715,0.716
6716,0.7078
6717,0.7431
6718,0.5869
6719,0.6891
6720,0.7486
6721,0.9648
6722,0.7575
6723,0.7334
6724,0.5105
6725,0.7101
6726,0.8369
6727,0.842
6728,0.5818
6729,0.5763
6730,0.9662
6731,0.648
6732,0.5513
6733,0.7725
6734,0.6419
6735,0.6443
6736,0.771
6737,0.6376
6738,0.9575
6739,0.8005
6740,0.5725
6741,0.7087
6742,0.5856
6743,0.6849
6744,0.7087
6745,0.5867
6746,0.7821
6747,0.6943
6748,0.5207
6749,0.5674
6750,0.5176
6751,0.6037
6752,0.6427
6753,0.9639
6754,0.534
6755,0.9564
6756,0.748
6757,0.7621
6758,0.6683
6759,0.5699
6760,0.7817
6761,0.5462
6762,0.7133
6763,0.8501
6764,0.7363
6765,0.8017
6766,0.9653
6767,0.8292
6768,0.6693
6769,0.8412
6770,0.781
6771,0.6769
6772,0.6943
6773,0.9534
6774,0.6332
6775,0.5619
6776,0.723
6777,0.6919
6778,0.5108
6779,0.9627
6780,0.735
6781,0.769
6782,0.611
6783,0.9655
6784,0.9416
6785,0.6612
6786,0.6071
6787,0.9528
6788,0.5304
6789,0.5105
6790,0.773
6791,0.6878
6792,0.6913
6793,0.9621
6794,0.5344
6795,0.7903
6796,0.937
6797,0.6919
6798,0.8642
6799,0.6972
6800,0.8561
6801,0.6336
6802,0.5085
6803,0.7647
6804,0.7143
6805,0.5167
6806,0.9577
6807,0.7339
6808,0.5592
6809,0.7027
6810,0.6558
6811,0.9411
6812,0.6807
6813,0.8164
6814,0.9638
6815,0.7975
6816,0.6823
6817,0.628
6818,0.7401
6819,0.8455
6820,0.5769
6821,0.5013
6822,0.6179
6823,0.7539
6824,0.7733
6825,0.6665
6826,0.9398
6827,0.7215
6828,0.7617
6829,0.8629
6830,0.5376
6831,0.7413
6832,0.5143
6833,0.7564
6834,0.5219
6835,0.9727
6836,0.6374
6837,0.8475
6838,0.6382
6839,0.9684
6840,0.5584
6841,0.8695
6842,0.8489
6843,0.7228
6844,0.5538
6845,0.786
6846,0.603
6847,0.5458
6848,0.5844
6849,0.516
6850,0.6589
6851,0.7438
6852,0.6002
6853,0.6201
6854,0.7685
6855,0.5479
6856,0.7148
6857,0.526
6858,0.5352
6859,0.9491
6860,0.669
6861,0.6424
6862,0.6227
6863,0.534
6864,0.7126
6865,0.6582
6866,0.6633
6867,0.6264
6868,0.6374
6869,0.5613
6870,0.7552
6871,0.5957
6872,0.6144
6873,0.7055
6874,0.5586
6875,0.6199
6876,0.7144
6877,0.5092
6878,0.8562
6879,0.555
6880,0.6257
6881,0.8967
6882,0.7875
6883,0.6454
6884,0.6524
6885,0.7528
6886,0.6271
6887,0.545
6888,0.8102
6889,0.9545
6890,0.6298
6891,0.934
6892,0.6229
6893,0.6151
6894,0.6612
6895,0.8077
6896,0.6973
6897,0.7666
6898,0.9435
6899,0.7434
6900,0.5694
6901,0.8809
6902,0.5495
6903,0.5615
6904,0.5882
6905,0.9571
6906,0.6108
6907,0.9588
6908,0.7282
6909,0.722
6910,0.7009
6911,0.5151
6912,0.8164
6913,0.5067
6914,0.7442
6915,0.9435
6916,0.7941
6917,0.5215
6918,0.9589
6919,0.6359
6920,0.5478
6921,0.5158
6922,0.8355
6923,0.8473
6924,0.625
6925,0.5412
6926,0.506
6927,0.9413
6928,0.5393
6929,0.5636
6930,0.6011
6931,0.5283
6932,0.6702
6933,0.5447
6934,0.8006
6935,0.767
6936,0.6473
6937,0.7921
6938,0.5403
6939,0.5352
6940,0.5533
6941,0.7407
6942,0.5294
6943,0.5412
6944,0.7923
6945,0.6241
6946,0.8216
6947,0.5371
6948,0.689
6949,0.7841
6950,0.6476
6951,0.5069
6952,0.6069
6953,0.6702
6954,0.9657
6955,0.7111
6956,0.6287
6957,0.6209
6958,0.8832
6959,0.6088
6960,0.633
6961,0.7108
6962,0.7188
6963,0.5005
6964,0.6237
6965,0.5433
6966,0.7289
6967,0.5748
6968,0.7744
6969,0.9546
6970,0.9688
6971,0.5501
6972,0.5886
6973,0.5867
6974,0.6886
6975,0.6227
6976,0.7144
6977,0.5285
6978,0.7858
6979,0.647
6980,0.7505
6981,0.5976
6982,0.7427
6983,0.613
6984,0.5919
6985,0.7385
6986,0.7106
6987,0.6628
6988,0.5679
6989,0.5289
6990,0.5216
6991,0.8162
6992,0.8963
6993,0.5888
6994,0.9493
6995,0.5315
6996,0.5229
6997,0.7276
6998,0.5724
6999,0.6126
7000,0.7189
7001,0.735
7002,0.6942
7003,0.5783
7004,0.8348
7005,0.5575
7006,0.5267
7007,0.7016
7008,0.8501
7009,0.5568
7010,0.549
7011,0.7988
7012,0.5109
7013,0.8184
7014,0.6203
7015,0.5397
7016,0.5616
7017,0.8143
7018,0.611
7019,0.5745
7020,0.8693
7021,0.9625
7022,0.7273
7023,0.5168
7024,0.5854
7025,0.8709
7026,0.6585
7027,0.9521
7028,0.5418
7029,0.564
7030,0.6214
7031,0.9494
7032,0.5661
7033,0.665
7034,0.6183
7035,0.7673
7036,0.7607
7037,0.5852
7038,0.7802
7039,0.5723
7040,0.6066
7041,0.6425
7042,0.8059
7043,0.879
7044,0.7364
7045,0.5592
7046,0.7049
7047,0.9396
7048,0.5939
7049,0.6024
7050,0.959
7051,0.5774
7052,0.6868
7053,0.5561
7054,0.6479
7055,0.7507
7056,0.5958
7057,0.8356
7058,0.5561
7059,0.677
7060,0.8913
7061,0.5962
7062,0.6833
7063,0.637
7064,0.7438
7065,0.7639
7066,0.6269
7067,0.5872
7068,0.554
7069,0.9736
7070,0.6992
7071,0.737
7072,0.7645
7073,0.5383
7074,0.6462
7075,0.7012
7076,0.5666
7077,0.6111
7078,0.634
7079,0.5793
7080,0.6014
7081,0.8773
7082,0.5064
7083,0.6032
7084,0.7454
7085,0.7261
7086,0.6884
7087,0.6475
7088,0.5734
7089,0.6791
7090,0.5778
7091,0.6689
7092,0.5485
7093,0.7112
7094,0.7165
7095,0.5099
7096,0.6297
7097,0.7814
7098,0.756
7099,0.5783
7100,0.6787
7101,0.619
7102,0.7018
7103,0.7615
7104,0.8892
7105,0.8036
7106,0.6131
7107,0.732
7108,0.7903
7109,0.7816
7110,0.6696
7111,0.5958
7112,0.5463
7113,0.6207
7114,0.7176
7115,0.6462
7116,0.7135
7117,0.5561
7118,0.6368
7119,0.7902
7120,0.5607
7121,0.8277
7122,0.7998
7123,0.708
7124,0.8386
7125,0.5466
7126,0.5579
7127,0.5768
7128,0.7022
7129,0.5691
7130,0.63
7131,0.6407
7132,0.953
7133,0.823
7134,0.6101
7135,0.6105
7136,0.5276
7137,0.6079
7138,0.6873
7139,0.7984
7140,0.9693
7141,0.7305
7142,0.6219
7143,0.9349
7144,0.7443
7145,0.6039
7146,0.6902
7147,0.6045
7148,0.6552
7149,0.8294
7150,0.804
7151,0.9612
7152,0.7389
7153,0.5117
7154,0.8109
7155,0.518
7156,0.51
7157,0.7176
7158,0.9653
7159,0.5323
7160,0.7761
7161,0.5772
7162,0.5104
7163,0.663
7164,0.7584
7165,0.5398
7166,0.9412
7167,0.7011
7168,0.6653
7169,0.6388
7170,0.7618
7171,0.8102
7172,0.5192
7173,0.8086
7174,0.7561
7175,0.6664
7176,0.9541
7177,0.957
7178,0.5457
7179,0.5578
7180,0.9407
7181,0.9496
7182,0.6138
7183,0.8255
7184,0.5065
7185,0.5809
7186,0.7653
7187,0.7896
7188,0.942
7189,0.8063
7190,0.5827
7191,0.6069
7192,0.5938
7193,0.6849
7194,0.5781
7195,0.6926
7196,0.5023
7197,0.5106
7198,0.7039
7199,0.7435
7200,0.5718
7201,0.6618
7202,0.7896
7203,0.5227
7204,0.7789
7205,0.6473
7206,0.9696
7207,0.5629
7208,0.5226
7209,0.5461
